_id,cid,关键词,其他信息,发布时间,弹幕,标题
5d3ebc62dd389323d55a4209,102579705,蔡徐坤,"143.18100,1,25,16777215,1563691717,0,4d2adbf6,19162486625271812",2019-07-12 10:11:27,60分险过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a420a,102579705,蔡徐坤,"11.62300,1,25,16777215,1563692576,0,6069f95,19162936884330498",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a420b,102579705,蔡徐坤,"50.98100,1,25,16777215,1563692756,0,6069f95,19163031118282752",2019-07-12 10:11:27,干得漂亮,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a420c,102579705,蔡徐坤,"102.88400,1,25,16777215,1563692808,0,6069f95,19163058312052740",2019-07-12 10:11:27,真是够了,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a420d,102579705,蔡徐坤,"77.28100,1,25,16777215,1563692782,0,6069f95,19163044910727168",2019-07-12 10:11:27,呵呵呵→_→,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a420e,102579705,蔡徐坤,"94.82200,1,25,16777215,1563692799,0,6069f95,19163054095728644",2019-07-12 10:11:27,干得漂亮,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a420f,102579705,蔡徐坤,"183.44400,1,25,16777215,1563692907,0,6069f95,19163110499680260",2019-07-12 10:11:27,真实,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4210,102579705,蔡徐坤,"196.84200,1,25,16777215,1563692921,0,6069f95,19163117532479490",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4211,102579705,蔡徐坤,"205.48300,1,25,16777215,1563693027,0,626745ed,19163173551603714",2019-07-12 10:11:27,这个段子我看过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4212,102579705,蔡徐坤,"150.39000,1,25,16777215,1563693043,0,956afebc,19163181690650624",2019-07-12 10:11:27,哈哈哈哈 ,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4213,102579705,蔡徐坤,"102.13000,1,25,16777215,1563693980,0,885e8581,19163673244205056",2019-07-12 10:11:27,哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4214,102579705,蔡徐坤,"166.17100,1,25,16777215,1563694401,0,eb6c4124,19163893584625664",2019-07-12 10:11:27,79分险过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4215,102579705,蔡徐坤,"122.50800,1,25,16777215,1563694960,0,50f44aa1,19164186704084994",2019-07-12 10:11:27,我一次过。,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4216,102579705,蔡徐坤,"131.48000,1,25,16777215,1563695502,0,5602ea61,19164471032807424",2019-07-12 10:11:27,D5小队,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4217,102579705,蔡徐坤,"174.10000,1,25,16777215,1563696345,0,a63e8715,19164912781623296",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4218,102579705,蔡徐坤,"137.29400,1,25,16777215,1563697088,0,f2e6bb68,19165302436659204",2019-07-12 10:11:27,感觉改成，发哪了，更好,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4219,102579705,蔡徐坤,"36.17300,1,25,16777215,1563698435,0,cbaed01e,19166008483774464",2019-07-12 10:11:27,哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a421a,102579705,蔡徐坤,"98.39400,1,25,16777215,1563699325,0,6e464e16,19166475096424450",2019-07-12 10:11:27,红红火火恍恍惚惚,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a421b,102579705,蔡徐坤,"131.79400,1,25,16777215,1563699363,0,6e464e16,19166495163547652",2019-07-12 10:11:27,一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a421c,102579705,蔡徐坤,"155.81000,1,25,16777215,1563699951,0,f94b257a,19166803706511362",2019-07-12 10:11:27,……,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a421d,102579705,蔡徐坤,"125.19400,1,25,16777215,1563701078,0,e330a7aa,19167394416033792",2019-07-12 10:11:27,我是一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a421e,102579705,蔡徐坤,"96.18300,1,25,16777215,1563701653,0,5006cc74,19167695858565124",2019-07-12 10:11:27,太真实了,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a421f,102579705,蔡徐坤,"122.59200,1,25,16777215,1563702026,0,dbd9f40c,19167891262275584",2019-07-12 10:11:27,三次+1,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4220,102579705,蔡徐坤,"56.29200,4,25,16777215,1563702166,0,9e3d58b0,19167964579233794",2019-07-12 10:11:27,哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4221,102579705,蔡徐坤,"186.41800,1,25,16777215,1563702328,0,49df802,19168049741430784",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4222,102579705,蔡徐坤,"22.87100,1,25,8700107,1563703564,0,70e568b1,19168697617743872",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4223,102579705,蔡徐坤,"99.27100,1,25,16777215,1563703765,0,602922ed,19168802956640258",2019-07-12 10:11:27,哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4224,102579705,蔡徐坤,"166.49100,1,25,9599289,1563703828,0,70e568b1,19168835955851268",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4225,102579705,蔡徐坤,"98.39100,1,25,16777215,1563706188,0,a7384733,19170073691291648",2019-07-12 10:11:27,啊哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4226,102579705,蔡徐坤,"25.20300,1,25,16707842,1563707259,0,f1928d0a,19170635261411332",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4227,102579705,蔡徐坤,"105.71100,1,25,16777215,1563708043,0,b6a2788b,19171046285901828",2019-07-12 10:11:27,满分路过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4228,102579705,蔡徐坤,"104.13900,1,25,16777215,1563708787,0,77ad9f41,19171436245024772",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4229,102579705,蔡徐坤,"148.91400,1,25,16777215,1563711872,0,8bc9bcb7,19173053539287044",2019-07-12 10:11:27,76分一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a422a,102579705,蔡徐坤,"101.79400,1,25,16777215,1563712149,0,e58e234f,19173198858289156",2019-07-12 10:11:27,80路过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a422b,102579705,蔡徐坤,"183.28000,1,25,16777215,1563713236,0,ff8acf7d,19173768483569664",2019-07-12 10:11:27,60分 路过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a422c,102579705,蔡徐坤,"38.34800,1,25,16777215,1563714779,0,e5dfc75f,19174577704271874",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a422d,102579705,蔡徐坤,"81.65800,1,25,16777215,1563714823,0,e5dfc75f,19174600570568772",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a422e,102579705,蔡徐坤,"18.64700,1,25,16777215,1563716190,0,c085415e,19175317494562818",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a422f,102579705,蔡徐坤,"11.51400,1,25,16777215,1563716492,0,7e5537de,19175475592560640",2019-07-12 10:11:27,邓超被黑了,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4230,102579705,蔡徐坤,"6.30900,1,25,16777215,1563717351,0,9e251e20,19175926360702980",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4231,102579705,蔡徐坤,"61.37900,1,25,16777215,1563717492,0,9e251e20,19176000081887234",2019-07-12 10:11:27,要素过多,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4232,102579705,蔡徐坤,"200.35000,1,25,16777215,1563718022,0,9e251e20,19176277939847170",2019-07-12 10:11:27,薛定谔的警局,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4233,102579705,蔡徐坤,"150.00100,1,25,16777215,1563719809,0,5cdc0355,19177214759141378",2019-07-12 10:11:27,60分¿¿,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4234,102579705,蔡徐坤,"150.95100,1,25,16777215,1563720700,0,ea4c2ccb,19177681987305474",2019-07-12 10:11:27,80路过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4235,102579705,蔡徐坤,"155.51700,1,25,16777215,1563720917,0,ad8efb6f,19177795820191748",2019-07-12 10:11:27,77分,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4236,102579705,蔡徐坤,"168.04400,1,25,16777215,1563721330,0,c9469881,19178012481159170",2019-07-12 10:11:27,……,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4237,102579705,蔡徐坤,"7.91100,1,25,16777215,1563721338,0,3c6cb964,19178016249217026",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4238,102579705,蔡徐坤,"147.22700,1,25,15138834,1563722594,0,681002e7,19178674737643522",2019-07-12 10:11:27,万恶之源,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4239,102579705,蔡徐坤,"59.54800,1,25,16777215,1563722870,0,318e428,19178819872096256",2019-07-12 10:11:27,哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a423a,102579705,蔡徐坤,"162.06800,1,25,16777215,1563722976,0,318e428,19178875121565696",2019-07-12 10:11:27,？哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a423b,102579705,蔡徐坤,"86.44200,1,25,16777215,1563723485,0,17e92663,19179141929631746",2019-07-12 10:11:27,哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a423c,102579705,蔡徐坤,"101.75000,1,25,15138834,1563723518,0,40f2b3bb,19179159569825794",2019-07-12 10:11:27,哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a423d,102579705,蔡徐坤,"106.21800,1,25,16777215,1563723952,0,8e5ac3a8,19179386963492866",2019-07-12 10:11:27,哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a423e,102579705,蔡徐坤,"125.91500,1,25,16777215,1563723972,0,8e5ac3a8,19179397302976514",2019-07-12 10:11:27,哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a423f,102579705,蔡徐坤,"127.39400,1,25,16777215,1563726067,0,88b63569,19180496031318016",2019-07-12 10:11:27,我一边过，但前面的题有两次没做完,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4240,102579705,蔡徐坤,"62.23600,1,25,16777215,1563726192,0,d2e8b411,19180561251696640",2019-07-12 10:11:27,灵魂,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4241,102579705,蔡徐坤,"56.10900,1,25,16777215,1563726200,0,d2e8b411,19180565657812992",2019-07-12 10:11:27,灵魂的,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4242,102579705,蔡徐坤,"96.58600,1,25,16777215,1563726673,0,304e0c64,19180813451001860",2019-07-12 10:11:27,红红火火恍恍惚惚,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4243,102579705,蔡徐坤,"163.26900,1,25,16777215,1563726940,0,9501c32c,19180953671303168",2019-07-12 10:11:27,我61,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4244,102579705,蔡徐坤,"127.76700,1,25,16777215,1563727821,0,655483ce,19181415291158530",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4245,102579705,蔡徐坤,"153.13200,1,25,16777215,1563735432,0,fca8313c,19185405922902016",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4246,102579705,蔡徐坤,"205.32300,1,25,16777215,1563735486,0,fca8313c,19185433972834304",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4247,102579705,蔡徐坤,"64.86300,1,25,16777215,1563740432,0,ab9dbedb,19188027219247106",2019-07-12 10:11:27,哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4248,102579705,蔡徐坤,"167.56200,1,25,16777215,1563742469,0,53163a06,19189095424589828",2019-07-12 10:11:27,69分可以吗,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4249,102579705,蔡徐坤,"108.57500,1,25,16777215,1563748895,0,17844508,19192464035282948",2019-07-12 10:11:27,我一次过的,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a424a,102579705,蔡徐坤,"3.71400,1,25,16777215,1563754508,0,d2e2f34f,19195407271723008",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a424b,102579705,蔡徐坤,"98.25800,1,25,16777215,1563754643,0,d2e2f34f,19195477985067012",2019-07-12 10:11:27,我就像人,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a424c,102579705,蔡徐坤,"184.77800,1,25,16777215,1563754738,0,d2e2f34f,19195527743143938",2019-07-12 10:11:27,薛定谔的警察局,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a424d,102579705,蔡徐坤,"122.65200,1,25,16777215,1563757341,0,4f88f44f,19196892672425984",2019-07-12 10:11:27,都一次过吧哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a424e,102579705,蔡徐坤,"149.34600,1,25,16777215,1563757551,0,ab171e6f,19197002704224256",2019-07-12 10:11:27,蔡先生我们受过专业的训练，一般不会笑除非忍不住。,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a424f,102579705,蔡徐坤,"147.32400,1,25,16777215,1563760227,0,c2594d7d,19198405706776576",2019-07-12 10:11:27,漂亮,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4250,102579705,蔡徐坤,"205.37600,1,25,16777215,1563760287,0,c2594d7d,19198437031411714",2019-07-12 10:11:27,哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4251,102579705,蔡徐坤,"118.29600,1,25,16777215,1563760374,0,8ce20f14,19198482646040576",2019-07-12 10:11:27,差点满分通过，98分,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4252,102579705,蔡徐坤,"20.62600,5,25,15138834,1563760696,0,d42bf66b,19198651481980932",2019-07-12 10:11:27,我们只会笑,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4253,102579705,蔡徐坤,"126.78600,1,25,16777215,1563761080,0,1056bfb4,19198852565303296",2019-07-12 10:11:27,一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4254,102579705,蔡徐坤,"61.67300,1,25,16777215,1563761381,0,62f507d,19199010602483716",2019-07-12 10:11:27,三连！！！！,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4255,102579705,蔡徐坤,"99.40700,1,25,16777215,1563761461,0,fd51bf06,19199052605292544",2019-07-12 10:11:27,哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4256,102579705,蔡徐坤,"26.23100,1,25,16777215,1563764274,0,3c32a5a7,19200527117582340",2019-07-12 10:11:27,真实哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4257,102579705,蔡徐坤,"19.46300,1,25,16777215,1563764677,0,2ec8ac37,19200738863349764",2019-07-12 10:11:27,哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4258,102579705,蔡徐坤,"35.31800,1,25,16777215,1563764840,0,2b79fbcc,19200824276156416",2019-07-12 10:11:27,战术后仰,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4259,102579705,蔡徐坤,"14.51100,1,25,16777215,1563764987,0,34996498,19200901127340036",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a425a,102579705,蔡徐坤,"197.04900,1,25,16777215,1563765004,0,2b79fbcc,19200909859356672",2019-07-12 10:11:27,薛定谔的警局,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a425b,102579705,蔡徐坤,"191.03100,5,25,16777215,1563765172,0,34996498,19200998055608388",2019-07-12 10:11:27,薛定谔的警察局,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a425c,102579705,蔡徐坤,"173.34100,1,25,16777215,1563766085,0,d7ad8927,19201476776165376",2019-07-12 10:11:27,90分一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a425d,102579705,蔡徐坤,"151.59200,1,25,16777215,1563766877,0,f1c25ea8,19201892064690178",2019-07-12 10:11:27,90分,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a425e,102579705,蔡徐坤,"196.42500,1,25,16777215,1563767036,0,59bfb4fa,19201975420715008",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a425f,102579705,蔡徐坤,"140.97200,1,25,16777215,1563767137,0,4471011c,19202028277334016",2019-07-12 10:11:27,86,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4260,102579705,蔡徐坤,"26.54700,1,25,41194,1563767294,0,c7717bf9,19202110724767748",2019-07-12 10:11:27,这是邓超被黑的最惨的一次,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4261,102579705,蔡徐坤,"96.71400,1,25,16777215,1563767399,0,6fd25b60,19202165668052994",2019-07-12 10:11:27,还想搞我B站哈哈哈哈想多了,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4262,102579705,蔡徐坤,"154.95400,1,18,16777215,1563769139,0,a869de05,19203078161432578",2019-07-12 10:11:27,弹幕护体,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4263,102579705,蔡徐坤,"8.87400,1,25,16777215,1563769591,0,a62aa82b,19203314700779520",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4264,102579705,蔡徐坤,"186.52400,1,25,16777215,1563770702,0,5c2e7032,19203897336791042",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈 告错了公司,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4265,102579705,蔡徐坤,"100.03000,1,25,16777215,1563771107,0,69b646e8,19204109897302018",2019-07-12 10:11:27,卡在考试上哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4266,102579705,蔡徐坤,"36.38500,1,25,16777215,1563771207,0,29ec1af1,19204162228584516",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4267,102579705,蔡徐坤,"3.87300,1,25,16777215,1563771851,0,ec4ee25,19204499768868864",2019-07-12 10:11:27,名场面,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4268,102579705,蔡徐坤,"97.59300,1,25,16777215,1563771948,0,ec4ee25,19204550517325824",2019-07-12 10:11:27,一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4269,102579705,蔡徐坤,"163.01300,1,25,16777215,1563772016,0,ec4ee25,19204586100752384",2019-07-12 10:11:27,红红火火恍恍惚惚,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a426a,102579705,蔡徐坤,"146.56200,1,25,16777215,1563772410,0,b5acb3c9,19204792695914498",2019-07-12 10:11:27,61分,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a426b,102579705,蔡徐坤,"13.98200,1,25,16777215,1563772796,0,a05f0a04,19204995135045634",2019-07-12 10:11:27,祖传开头,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a426c,102579705,蔡徐坤,"182.95200,1,25,16777215,1563773021,0,c0922e67,19205113253986368",2019-07-12 10:11:27,笑死我了哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a426d,102579705,蔡徐坤,"99.38700,1,25,16777215,1563773730,0,ea5b51d7,19205485025034240",2019-07-12 10:11:27,一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a426e,102579705,蔡徐坤,"162.18700,1,25,16777215,1563773801,0,ea5b51d7,19205522259443716",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a426f,102579705,蔡徐坤,"121.14700,1,25,65280,1563775627,0,aa31c45,19206479313108994",2019-07-12 10:11:27,哦，孙子，我知道了,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4270,102579705,蔡徐坤,"156.22900,1,25,16777215,1563777220,0,2b06b6ee,19207314659606528",2019-07-12 10:11:27,69分一次过,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4271,102579705,蔡徐坤,"157.87800,1,25,16777215,1563777481,0,bf1c025,19207451581612036",2019-07-12 10:11:27,倔(jué)强,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4272,102579705,蔡徐坤,"6.75400,1,25,16777215,1563777593,0,75f3a17e,19207510468591684",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4273,102579705,蔡徐坤,"10.19400,1,25,16777215,1563777932,0,75f3a17e,19207688241545220",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4274,102579705,蔡徐坤,"14.37400,1,25,16777215,1563777940,0,75f3a17e,19207692283805696",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4275,102579705,蔡徐坤,"15.83400,1,25,16777215,1563777945,0,75f3a17e,19207694901051394",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4276,102579705,蔡徐坤,"6.95400,1,25,16777215,1563777920,0,75f3a17e,19207681848901634",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4277,102579705,蔡徐坤,"8.73400,1,25,16777215,1563777926,0,75f3a17e,19207684864606210",2019-07-12 10:11:27,火钳刘明,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4278,102579705,蔡徐坤,"6.75400,1,25,16777215,1563777999,0,75f3a17e,19207723288625152",2019-07-12 10:11:27,经典剧情,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a4279,102579705,蔡徐坤,"144.87500,1,25,16777215,1563779401,0,a7d6149a,19208458076684292",2019-07-12 10:11:27,哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a427a,102579705,蔡徐坤,"118.13800,1,25,16777215,1563781200,0,135e926f,19209401477890048",2019-07-12 10:11:27,真实真实，合理合理,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a427b,102579705,蔡徐坤,"113.37000,1,25,16777215,1563781605,0,f18649ad,19209613940883456",2019-07-12 10:11:27,@小漠,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a427c,102579705,蔡徐坤,"39.71700,1,25,16777215,1563786495,0,834cb776,19212177595957250",2019-07-12 10:11:27,哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
5d3ebc62dd389323d55a427d,102579705,蔡徐坤,"94.45000,1,25,16777215,1563786550,0,834cb776,19212206315405312",2019-07-12 10:11:27,哈哈哈哈哈哈哈哈哈,【名场面】蔡徐坤警局告b站，警察看证据当场笑喷
